中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,169 ms,45 Mbps,5857 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,182 ms,192 Mbps,24678 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,84 ms,311 Mbps,39833 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,73 ms,128 Mbps,16486 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,84 ms,46 Mbps,5959 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,103 ms,45 Mbps,5826 kB/s
132.145.65.248,443,2a0b:21c0:100a:1f9:0:e53c:2d73:1726,DE,Frankfurt,隧道,161 ms,108 Mbps,13926 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,126 ms,40 Mbps,5182 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,234 ms,33 Mbps,4229 kB/s
143.47.189.4,443,2606:f240:f00:2be4:0:9b01:eb8d:ac36,US,Frankfurt,隧道,153 ms,179 Mbps,22937 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,206 ms,30 Mbps,3909 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,262 ms,32 Mbps,4163 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,183 ms,39 Mbps,5021 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,232 ms,34 Mbps,4404 kB/s
8.212.44.95,443,47.76.21.114,HK,Hong Kong,隧道,242 ms,66 Mbps,8572 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,230 ms,73 Mbps,9446 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,252 ms,0 Mbps,90 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,281 ms,37 Mbps,4848 kB/s
168.138.50.249,443,168.138.50.249,JP,San Jose,中转,240 ms,36 Mbps,4707 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,54 ms,0 Mbps,32 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,215 ms,0 Mbps,2 kB/s
47.57.245.232,443,47.89.249.212,US,San Jose,隧道,266 ms,0 Mbps,41 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,74 ms,0 Mbps,5 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,62 ms,310 Mbps,39731 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,657 ms,68 Mbps,8764 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,218 ms,34 Mbps,4412 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,579 ms,0 Mbps,60 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,188 ms,0 Mbps,49 kB/s
47.57.14.118,443,47.254.95.194,US,San Jose,隧道,231 ms,0 Mbps,34 kB/s
