中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,77 ms,521 Mbps,66764 kB/s
8.219.11.168,443,8.219.96.61,SG,Singapore,隧道,293 ms,49 Mbps,6378 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,154 ms,66 Mbps,8523 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,91 ms,290 Mbps,37171 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,134 ms,176 Mbps,22528 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,51 ms,391 Mbps,50073 kB/s
143.47.236.12,443,2a0b:21c0:100a:1b7:0:e996:bbf4:d4e7,DE,Frankfurt,隧道,132 ms,89 Mbps,11468 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,69 ms,3 Mbps,426 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,144 ms,42 Mbps,5402 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,24 ms,21 Mbps,2800 kB/s
144.22.252.124,443,144.22.252.124,BR,S
