中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,186 ms,42 Mbps,5418 kB/s
8.219.148.234,443,47.236.1.53,SG,Singapore,隧道,193 ms,92 Mbps,11776 kB/s
8.222.69.185,443,8.216.92.214,JP,Tokyo,隧道,154 ms,15 Mbps,1942 kB/s
8.222.201.172,443,8.222.222.65,SG,Singapore,隧道,185 ms,96 Mbps,12288 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,162 ms,33 Mbps,4332 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,154 ms,114 Mbps,14643 kB/s
8.222.182.162,443,8.222.222.65,SG,Singapore,隧道,178 ms,98 Mbps,12595 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,78 ms,25 Mbps,3231 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,204 ms,1 Mbps,159 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,162 ms,141 Mbps,18124 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,25 ms,58 Mbps,7455 kB/s
8.219.114.57,443,8.222.220.238,SG,Singapore,隧道,200 ms,86 Mbps,11059 kB/s
143.47.248.6,443,2a0b:21c0:1007:1c8:0:5afa:40:7662,DE,Frankfurt,隧道,185 ms,120 Mbps,15360 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,93 ms,5 Mbps,756 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,189 ms,43 Mbps,5626 kB/s
8.212.44.95,443,47.76.21.100,HK,Hong Kong,隧道,284 ms,43 Mbps,5604 kB/s
141.147.97.103,443,2a0b:21c0:100a:1b2:0:a48:83a8:8756,DE,Frankfurt,隧道,169 ms,78 Mbps,10035 kB/s
141.147.165.93,443,141.147.165.93,JP,Tokyo,中转,162 ms,40 Mbps,5121 kB/s
8.219.148.44,443,8.222.210.246,SG,Singapore,隧道,189 ms,92 Mbps,11878 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,188 ms,94 Mbps,12083 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,180 ms,31 Mbps,4057 kB/s
141.148.236.114,443,2a0b:21c0:100a:1f9:0:60c4:dbb4:610f,DE,Frankfurt,隧道,179 ms,66 Mbps,8472 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,103 ms,30 Mbps,3901 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,175 ms,96 Mbps,12390 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,175 ms,113 Mbps,14540 kB/s
8.212.48.236,443,47.76.21.95,HK,Hong Kong,隧道,279 ms,59 Mbps,7558 kB/s
8.219.205.167,443,8.222.207.55,SG,Singapore,隧道,202 ms,78 Mbps,10035 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,173 ms,33 Mbps,4246 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,256 ms,3 Mbps,393 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,258 ms,56 Mbps,7174 kB/s
8.218.202.1,443,240b:4001:278:8402:ffff:4062:176f:75ab,HK,Hong Kong,隧道,247 ms,59 Mbps,7634 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,297 Mbps,38092 kB/s
8.219.252.227,443,47.236.51.143,SG,Singapore,隧道,233 ms,60 Mbps,7776 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,155 ms,20 Mbps,2681 kB/s
8.219.55.213,443,47.236.58.234,SG,Singapore,隧道,197 ms,85 Mbps,10956 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,12 ms,904 Mbps,115712 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,206 ms,33 Mbps,4314 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,251 ms,9 Mbps,1162 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,212 ms,118 Mbps,15155 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,358 ms,3 Mbps,400 kB/s
8.219.197.54,443,8.222.236.107,SG,Singapore,隧道,200 ms,95 Mbps,12185 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,166 ms,59 Mbps,7594 kB/s
47.57.14.118,443,47.254.95.194,US,San Jose,隧道,262 ms,0 Mbps,67 kB/s
47.57.245.232,443,47.88.1.44,US,San Jose,隧道,0 ms,2 Mbps,342 kB/s
