中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
158.101.141.78,443,158.101.141.78,JP,Tokyo,中转,255 ms,0 Mbps,98 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,34 Mbps,4434 kB/s
8.219.145.244,443,8.222.220.238,SG,Singapore,隧道,247 ms,53 Mbps,6826 kB/s
138.3.251.120,443,2a0b:21c0:100a:1b3:0:25dd:e9dd:b604,DE,Frankfurt,隧道,110 ms,129 Mbps,16588 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,55 ms,492 Mbps,62976 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,149 ms,22 Mbps,2836 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,101 ms,35 Mbps,4518 kB/s
8.222.151.165,443,8.222.220.238,SG,Singapore,隧道,259 ms,62 Mbps,7952 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,87 ms,278 Mbps,35635 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,122 ms,45 Mbps,5771 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,68 ms,309 Mbps,39628 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,201 ms,86 Mbps,11059 kB/s
8.222.195.240,443,8.222.207.55,SG,Singapore,隧道,264 ms,58 Mbps,7492 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,77 ms,39 Mbps,5086 kB/s
144.22.252.124,443,144.22.252.124,BR,S
