中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,104 ms,0 Mbps,71 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,16 ms,30 Mbps,3906 kB/s
150.230.121.50,443,2a0b:21c0:100a:1b4:0:4d5a:65ab:a4ec,DE,Frankfurt,隧道,109 ms,160 Mbps,20480 kB/s
130.162.169.138,443,2a0b:21c0:1007:1cb:0:8ce3:86f3:2e6a,DE,Frankfurt,隧道,109 ms,132 Mbps,16998 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,31 ms,35 Mbps,4554 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,101 ms,36 Mbps,4675 kB/s
192.9.158.188,443,104.28.201.73,US,San Jose,隧道,53 ms,33 Mbps,4319 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,52 ms,448 Mbps,57446 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,245 ms,56 Mbps,7256 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,199 ms,60 Mbps,7681 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,170 ms,20 Mbps,2571 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,411 Mbps,52633 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,89 ms,52 Mbps,6746 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,146 ms,1 Mbps,152 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,67 ms,254 Mbps,32563 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,197 ms,8 Mbps,1033 kB/s
152.69.222.9,443,152.69.222.9,SG,Singapore,中转,212 ms,18 Mbps,2403 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,52 ms,405 Mbps,51916 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,96 ms,349 Mbps,44748 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,174 ms,2 Mbps,345 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,18 ms,16 Mbps,2175 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,57 ms,1 Mbps,183 kB/s
141.144.192.65,443,2a0b:21c0:100a:1b6:0:d76:63f1:e9a8,DE,Frankfurt,隧道,185 ms,99 Mbps,12697 kB/s
138.2.225.254,443,138.2.225.254,US,San Jose,中转,145 ms,391 Mbps,50073 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,110 ms,92 Mbps,11776 kB/s
64.110.108.118,443,64.110.108.118,JP,Osaka,中转,279 ms,19 Mbps,2503 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,53 ms,8 Mbps,1024 kB/s
146.56.41.215,443,146.56.41.215,KR,Seoul,中转,194 ms,69 Mbps,8944 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,152 ms,154 Mbps,19763 kB/s
140.238.33.161,443,2603:c021:8002:900:4858:eede:fd8a:dd52,JP,Tokyo,隧道,250 ms,40 Mbps,5183 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,341 ms,48 Mbps,6240 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,53 ms,41 Mbps,5279 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,168 ms,37 Mbps,4817 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,167 ms,43 Mbps,5610 kB/s
158.101.218.105,443,2a0b:21c0:100a:1b3:0:fa7c:8dc9:132c,DE,Frankfurt,隧道,109 ms,189 Mbps,24268 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,203 ms,80 Mbps,10240 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,105 ms,49 Mbps,6320 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,100 ms,197 Mbps,25292 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,199 ms,32 Mbps,4177 kB/s
140.83.36.222,443,2602:ffe4:407:20da:0:cd24:d3c7:2428,SG,Singapore,隧道,252 ms,50 Mbps,6526 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,168 ms,98 Mbps,12595 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,97 ms,41 Mbps,5373 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,336 ms,49 Mbps,6282 kB/s
141.147.70.41,443,98.98.156.34,DE,Frankfurt,隧道,109 ms,101 Mbps,13004 kB/s
129.151.148.35,443,2a09:bac5:16:25a::3c:11,AE,Dubai,隧道,209 ms,11 Mbps,1436 kB/s
140.238.23.148,443,2a09:bac1:3f00:90::299:53,KR,Seoul,隧道,193 ms,34 Mbps,4471 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,76 ms,45 Mbps,5834 kB/s
141.147.161.58,443,141.147.161.58,JP,Tokyo,中转,256 ms,59 Mbps,7667 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,260 ms,41 Mbps,5334 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,204 ms,40 Mbps,5237 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,193 ms,82 Mbps,10547 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,189 ms,84 Mbps,10752 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,167 ms,97 Mbps,12492 kB/s
129.154.60.48,443,129.154.60.48,KR,Seoul,中转,218 ms,96 Mbps,12390 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,333 ms,65 Mbps,8404 kB/s
168.138.184.172,443,168.138.184.172,SG,Singapore,中转,344 ms,67 Mbps,8602 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,211 ms,6 Mbps,805 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,231 ms,28 Mbps,3584 kB/s
152.70.245.203,443,2602:ffe4:407:21d9:0:5bbd:e4c8:6f14,SG,Singapore,隧道,255 ms,48 Mbps,6265 kB/s
168.138.209.31,443,104.28.206.182,JP,Tokyo,隧道,250 ms,29 Mbps,3732 kB/s
47.57.245.232,443,47.88.7.145,US,San Jose,隧道,217 ms,0 Mbps,15 kB/s
47.57.14.118,443,198.11.178.111,US,San Jose,隧道,215 ms,0 Mbps,12 kB/s
