中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,141 ms,130 Mbps,16691 kB/s
152.70.58.30,443,2a0b:21c0:100a:1b1:0:6183:80ef:8b8c,DE,Frankfurt,隧道,144 ms,76 Mbps,9829 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,161 ms,14 Mbps,1797 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,145 ms,115 Mbps,14745 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,151 ms,123 Mbps,15769 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,117 ms,1 Mbps,239 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,142 ms,74 Mbps,9479 kB/s
140.83.81.109,443,140.83.81.109,JP,Osaka,中转,166 ms,4 Mbps,533 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,140 ms,9 Mbps,1251 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,160 ms,100 Mbps,12800 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,193 ms,145 Mbps,18636 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,57 ms,56 Mbps,7234 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,244 ms,42 Mbps,5380 kB/s
152.70.44.25,443,163.123.193.8,DE,Frankfurt,隧道,149 ms,123 Mbps,15769 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,167 ms,96 Mbps,12390 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,79 ms,30 Mbps,3913 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,269 ms,60 Mbps,7737 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,137 ms,124 Mbps,15974 kB/s
158.101.142.100,443,158.101.142.100,JP,Tokyo,中转,164 ms,93 Mbps,11980 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,138 ms,121 Mbps,15564 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,139 ms,32 Mbps,4166 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,156 ms,96 Mbps,12288 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,144 ms,143 Mbps,18329 kB/s
130.162.188.71,443,2a0b:21c0:1007:1c8:0:fc39:731c:3a37,DE,Frankfurt,隧道,161 ms,110 Mbps,14131 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,137 ms,6 Mbps,841 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,234 ms,52 Mbps,6657 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,374 ms,41 Mbps,5248 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,165 ms,100 Mbps,12902 kB/s
193.122.117.159,443,193.122.117.159,KR,Seoul,中转,134 ms,46 Mbps,5955 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,195 ms,41 Mbps,5348 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,142 ms,40 Mbps,5234 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,137 ms,136 Mbps,17408 kB/s
152.70.58.184,443,163.123.193.6,DE,Frankfurt,隧道,342 ms,126 Mbps,16179 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,132 ms,44 Mbps,5677 kB/s
152.69.234.207,443,2602:ffe4:407:20d9:0:70bb:4beb:ae56,SG,Singapore,隧道,191 ms,84 Mbps,10854 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,164 ms,3 Mbps,491 kB/s
158.101.141.78,443,158.101.141.78,JP,Tokyo,中转,159 ms,36 Mbps,4690 kB/s
168.138.165.174,443,168.138.165.174,SG,,中转,173 ms,36 Mbps,4706 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,147 ms,36 Mbps,4631 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,132 ms,44 Mbps,5711 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,19 ms,68 Mbps,8791 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,133 ms,112 Mbps,14336 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,78 ms,448 Mbps,57344 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,58 ms,169 Mbps,21708 kB/s
141.147.115.102,443,2606:f240:f00:83a7:0:ea95:56c5:64aa,US,Frankfurt,隧道,149 ms,118 Mbps,15155 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,17 ms,904 Mbps,115712 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,53 ms,220 Mbps,28160 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,87 ms,69 Mbps,8882 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,17 ms,11 Mbps,1437 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,132 ms,25 Mbps,3274 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,175 ms,91 Mbps,11673 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,21 ms,1 Mbps,238 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,80 ms,16 Mbps,2150 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,62 ms,51 Mbps,6561 kB/s
192.9.158.188,443,2a09:bac5:6443:28::4:339,US,San Jose,隧道,17 ms,186 Mbps,23859 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,137 ms,24 Mbps,3184 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,143 ms,30 Mbps,3963 kB/s
168.138.215.251,443,168.138.215.251,JP,Tokyo,中转,163 ms,34 Mbps,4456 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,233 ms,121 Mbps,15564 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,53 ms,442 Mbps,56627 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,199 ms,128 Mbps,16486 kB/s
138.2.61.180,443,104.28.206.113,JP,Osaka,隧道,163 ms,74 Mbps,9557 kB/s
193.123.225.8,443,2602:ffe4:407:20da:0:251c:7515:2d82,SG,Singapore,隧道,272 ms,79 Mbps,10137 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,134 ms,41 Mbps,5287 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,329 ms,35 Mbps,4516 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,134 ms,120 Mbps,15360 kB/s
130.162.144.191,443,2a09:bac1:3f00:90::20b:47,KR,Seoul,隧道,139 ms,34 Mbps,4364 kB/s
132.226.192.86,443,2606:f240:f00:eaf1:0:bebd:c150:922f,US,Frankfurt,隧道,146 ms,69 Mbps,8942 kB/s
132.145.11.208,443,2a0b:21c0:100a:1b0:0:4d1e:56a6:5cc,DE,Frankfurt,隧道,151 ms,88 Mbps,11366 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,226 ms,11 Mbps,1466 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,166 ms,60 Mbps,7787 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,172 ms,99 Mbps,12697 kB/s
64.110.79.188,443,64.110.79.188,KR,Seoul,中转,142 ms,134 Mbps,17203 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,246 ms,132 Mbps,16998 kB/s
138.2.105.213,443,138.2.105.213,SG,Singapore,中转,238 ms,109 Mbps,14028 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,151 ms,42 Mbps,5476 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,166 ms,41 Mbps,5359 kB/s
143.47.236.29,443,2a0b:21c0:1007:1c7:0:6dbc:c127:3862,DE,Frankfurt,隧道,157 ms,116 Mbps,14848 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,167 ms,25 Mbps,3215 kB/s
168.138.209.31,443,2a09:bac1:3b60:138::16:1c1,JP,Tokyo,隧道,164 ms,40 Mbps,5137 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,134 ms,109 Mbps,14028 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,174 ms,89 Mbps,11468 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,174 ms,33 Mbps,4303 kB/s
129.159.194.174,443,2603:c024:c014:2400:1d7d:547f:d203:4630,US,San Jose,隧道,144 ms,39 Mbps,4993 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,331 ms,7 Mbps,961 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,227 ms,24 Mbps,3087 kB/s
193.123.81.105,443,193.123.81.105,AE,Marseille,中转,242 ms,30 Mbps,3951 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,147 ms,16 Mbps,2104 kB/s
138.3.215.28,443,2603:c024:c014:2400:1d7d:547f:d203:4630,US,San Jose,隧道,170 ms,33 Mbps,4261 kB/s
132.226.14.215,443,2602:ffe4:407:20d9:0:1580:dccb:efe3,SG,Singapore,隧道,485 ms,5 Mbps,693 kB/s
47.243.237.160,443,47.243.237.160,HK,Hong Kong,中转,154 ms,0 Mbps,1 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,137 ms,114 Mbps,14643 kB/s
47.57.245.232,443,47.88.7.145,US,San Jose,隧道,161 ms,0 Mbps,9 kB/s
